time,position_type,lat,lon,alt,VN,VE,VD,heading
1222.97486,rtk_fixed,58.1102642,56.3634509,101.873,15.842,2.014,-0.043,6.816167513489087
1223.97488,rtk_fixed,58.1104073,56.3634864,101.887,15.973,2.135,-0.037,6.819204897133092
1224.97488,rtk_fixed,58.1105508,56.3635237,101.902,15.962,2.21,0.018,6.747392168975235
1225.97488,rtk_fixed,58.1106927,56.3635602,101.884,15.727,2.112,-0.018,7.294840646390019
1226.9749,rtk_fixed,58.1108314,56.3635947,101.934,15.341,2.009,-0.064,6.22301908246229
1227.9749,rtk_fixed,58.1109662,56.3636298,102.012,14.861,2.12,-0.077,7.015052405136137
1228.9749,rtk_fixed,58.1110979,56.3636664,102.094,14.588,2.177,-0.081,8.951996783547731
1229.97492,rtk_fixed,58.1112277,56.3637024,102.155,14.389,2.049,-0.079,8.231650161093466
1230.97492,rtk_fixed,58.1113547,56.363736,102.23,13.992,2.053,-0.277,7.578572091375979
1231.97492,rtk_fixed,58.1114776,56.36377,102.287,13.578,2.009,-0.065,7.275670796023688
1232.97494,rtk_fixed,58.1115966,56.3638035,102.348,13.152,1.912,-0.056,7.309670362033861
1233.97494,rtk_fixed,58.1117132,56.3638338,102.385,12.904,1.729,-0.044,7.77362424891388
1234.97494,rtk_fixed,58.1118234,56.3638634,102.386,11.873,1.755,-0.003,8.946464240127996
1235.97496,rtk_fixed,58.1119223,56.3638937,102.42,10.623,1.825,-0.051,8.95026211528888
1236.97496,rtk_fixed,58.1120112,56.3639267,102.484,9.65,1.984,-0.077,11.682152140355818
1237.97498,rtk_fixed,58.1120927,56.3639637,102.524,8.741,2.218,-0.071,15.300787188255166
1238.97498,rtk_fixed,58.1121639,56.3640054,102.589,7.594,2.562,-0.098,18.97698371012343
1239.97498,rtk_fixed,58.1122236,56.3640527,102.648,6.229,2.868,-0.056,26.79989198433208
1240.975,rtk_fixed,58.1122708,56.3641071,102.792,4.879,3.398,-0.108,38.133770757550494
1241.975,rtk_fixed,58.1123092,56.3641773,103.009,4.029,4.503,-0.244,51.704401475651984
1242.975,rtk_fixed,58.1123397,56.3642662,103.147,3.236,5.614,-0.195,62.07297911434034
1243.97502,rtk_fixed,58.1123643,56.3643802,103.316,2.538,7.187,-0.197,72.13263044259611
1244.97502,rtk_fixed,58.1123796,56.3645162,103.487,1.321,8.225,-0.135,82.49230753168614
1245.97502,rtk_fixed,58.1123826,56.3646569,103.568,-0.093,8.354,-0.12,93.07938576497828
1246.97504,rtk_fixed,58.1123756,56.3647989,103.803,-1.04,8.38,-0.185,97.60702016687937
1247.97504,rtk_fixed,58.1123649,56.3649408,103.883,-1.189,8.376,-0.233,98.13644322504253
1248.97504,sps,58.1123569,56.3650853,104.018,-0.755,8.596,-0.195,93.97660580348487
1249.97506,rtk_float,58.1123581,56.3652333,104.796,0.47,8.799,-0.506,85.08997937999021
1250.97506,rtk_float,58.1123701,56.3653753,105.347,1.705,8.128,-0.621,74.40875218606611
1251.97508,rtk_float,58.1123931,56.3654979,105.829,2.911,6.798,-0.402,62.90468447533859
1252.97508,rtk_float,58.1124259,56.3655998,106.275,3.906,5.71,-0.436,54.262044955440686
1253.97508,rtk_fixed,58.1124621,56.3656991,106.688,4.478,6.029,-0.427,51.377981246240104
1254.9751,rtk_fixed,58.1125097,56.3657988,107.104,5.725,5.733,-0.441,40.57766269918655
1255.9751,rtk_fixed,58.1125717,56.3658855,107.555,7.34,4.852,-0.397,30.450588262648782
1256.9751,rtk_fixed,58.1126457,56.3659637,107.874,8.617,4.479,-0.339,24.48052100213654
1257.97512,rtk_fixed,58.1127291,56.3660267,108.11,9.43,3.416,-0.193,17.64107462351011
1258.97512,rtk_fixed,58.1128172,56.3660788,108.326,9.889,3.036,-0.236,16.12349155193344
1259.97512,rtk_fixed,58.1129096,56.3661328,108.493,10.488,3.257,-0.165,16.02322787661491
1260.97514,rtk_fixed,58.1130066,56.3661878,108.657,10.861,3.254,-0.049,16.310169505124062
1261.97514,rtk_fixed,58.1131056,56.3662409,108.918,11.041,3.125,-0.182,16.0934038618451
1262.97514,rtk_fixed,58.1132025,56.3662901,109.129,10.671,2.785,-0.266,13.710003377538094
1263.97516,rtk_fixed,58.1132952,56.3663341,109.284,10.197,2.487,-0.171,12.321935264973746
1264.97516,rtk_fixed,58.1133848,56.3663758,109.412,9.901,2.459,-0.168,13.25866523340624
1265.97518,rtk_fixed,58.113471,56.3664174,109.581,9.465,2.44,-0.133,13.689665946359387
1266.97518,rtk_fixed,58.1135531,56.366458,109.7,9.015,2.369,-0.092,15.179876999371123
1267.97518,rtk_fixed,58.113631,56.3664962,109.718,8.554,2.162,-0.063,14.473868032855002
1268.9752,rtk_fixed,58.1137017,56.3665302,109.818,7.382,1.905,-0.06,15.052810590865512
1269.9752,rtk_fixed,58.1137551,56.3665569,109.858,5.323,1.41,-0.085,13.790465195066895
1270.9752,rtk_fixed,58.113795,56.3665745,109.888,4.402,0.828,-0.054,8.170378192602765
1271.97522,rtk_fixed,58.1138306,56.3665822,109.956,3.687,0.392,-0.084,8.2840815658597
1272.97522,rtk_fixed,58.1138567,56.3665911,109.989,2.63,0.549,-0.032,11.937628947839709
1273.97522,rtk_fixed,58.1138754,56.3666006,109.998,1.842,0.539,-0.015,17.147997810750578
1274.97524,rtk_fixed,58.1138898,56.3666103,110.002,1.536,0.583,-0.012,22.16147068699211
1275.97524,rtk_fixed,58.1139027,56.366622,110.021,1.395,0.723,-0.025,28.148228717888667
1276.97526,rtk_fixed,58.1139138,56.3666342,110.044,1.178,0.704,-0.033,31.466125142420978
1277.97526,rtk_fixed,58.1139219,56.3666441,110.061,0.796,0.515,-0.018,33.805956824962216
1278.97526,rtk_fixed,58.113927,56.3666505,110.08,0.432,0.285,-0.007,35.81145733244458
1279.97528,rtk_fixed,58.1139276,56.3666514,110.08,-0.003,-0.001,0.008,34.901397286324475
1280.97528,rtk_fixed,58.1139276,56.3666514,110.08,-0.001,-0.001,0.002,36.02395019856569
1281.97528,rtk_fixed,58.1139276,56.3666515,110.077,0.001,0.001,0.0,34.62795169436059
1282.9753,rtk_fixed,58.1139276,56.3666515,110.078,-0.004,0.0,0.006,34.1662349587777
1283.9753,rtk_fixed,58.1139276,56.3666514,110.081,0.002,-0.001,-0.011,34.983210619286304
1284.9753,rtk_fixed,58.1139276,56.3666515,110.081,-0.001,0.003,-0.003,35.58701056747006
1285.97532,rtk_fixed,58.1139281,56.366652,110.081,0.074,0.047,-0.004,35.11571854869873
1286.97532,rtk_fixed,58.1139297,56.3666542,110.074,0.261,0.184,0.002,37.88188835794207
1287.97532,rtk_fixed,58.1139347,56.3666615,110.085,0.66,0.538,-0.005,43.318715235269124
1288.97534,rtk_fixed,58.1139424,56.3666763,110.089,0.959,1.081,-0.018,53.883525090746055
1289.97534,rtk_fixed,58.1139521,56.3667071,110.105,1.071,2.188,-0.007,68.59609440548766
1290.97536,rtk_fixed,58.1139593,56.366759,110.125,0.649,3.392,0.0,82.00493798285584
1291.97536,rtk_fixed,58.1139609,56.3668276,110.149,-0.066,4.294,-0.032,92.02289969447077
1292.97536,rtk_fixed,58.1139555,56.3669083,110.165,-0.814,4.924,-0.035,101.64813651452825
1293.97538,rtk_fixed,58.1139422,56.3669967,110.237,-1.794,5.275,-0.018,110.0750306549551
1294.97538,rtk_fixed,58.1139215,56.3670823,110.264,-2.567,4.894,-0.037,119.75324515874588
1295.97538,rtk_fixed,58.1138933,56.3671573,110.321,-3.382,4.206,-0.036,131.805657467826
1296.9754,rtk_fixed,58.1138566,56.36722,110.489,-4.37,3.472,-0.154,142.18426111361958
1297.9754,rtk_fixed,58.1138126,56.3672763,110.72,-5.077,3.29,-0.219,146.4824767313551
1298.9754,rtk_fixed,58.1137633,56.3673355,110.985,-5.694,3.664,-0.308,146.71970548369225
1299.97542,rtk_fixed,58.1137091,56.3674029,111.323,-6.178,4.104,-0.35,146.11448862703713
1300.97542,rtk_fixed,58.1136533,56.3674736,111.739,-6.211,4.178,-0.405,145.80736422022477
1301.97542,rtk_fixed,58.1135962,56.3675454,112.135,-6.425,4.211,-0.445,146.1227568648641
1302.97544,rtk_fixed,58.1135371,56.3676161,112.59,-6.654,4.036,-0.513,147.91222155681615
1303.97544,rtk_fixed,58.1134743,56.3676848,113.067,-7.197,4.047,-0.509,149.95639685873556
1304.97546,rtk_fixed,58.1134076,56.3677521,113.607,-7.659,3.854,-0.383,153.61265807549987
1305.97546,rtk_fixed,58.1133368,56.3678094,113.892,-7.8,3.194,-0.596,159.2231507477723
1306.97546,rtk_fixed,58.1132654,56.3678547,114.423,-8.066,2.576,-0.478,163.41574121151558
1307.97548,rtk_fixed,58.1131913,56.36789,114.958,-8.277,1.92,-0.475,168.40080237037628
1308.97548,rtk_fixed,58.1131133,56.367918,115.562,-8.77,1.544,-0.553,170.1211668709124
1309.97548,rtk_float,58.113031,56.3679425,116.186,-9.323,1.416,-0.629,170.92669243528832
1310.9755,rtk_fixed,58.112945,56.3679675,117.129,-9.97,1.527,-0.69,171.58021606506864
1311.9755,rtk_fixed,58.1128521,56.3679954,117.799,-10.416,1.693,-0.844,171.4424088685827
1312.9755,rtk_fixed,58.1127539,56.3680225,118.515,-11.092,1.563,-0.653,172.441485175337
1313.97552,rtk_fixed,58.1126517,56.3680482,119.26,-11.421,1.521,-0.731,172.84194556842726
1314.97552,rtk_fixed,58.1125472,56.3680743,120.012,-11.784,1.503,-0.734,171.38980423960817
1315.97552,rtk_fixed,58.1124418,56.3680992,120.766,-11.721,1.421,-0.782,172.18299914354182
1316.97554,rtk_fixed,58.1123413,56.3681215,121.556,-10.902,1.304,-0.747,172.2502453274566
1317.97554,rtk_fixed,58.1122502,56.3681439,122.226,-9.778,1.287,-0.777,171.76007078340191
1318.97556,rtk_fixed,58.1121695,56.368165,122.846,-8.672,1.247,-0.601,172.08065877159234
1319.97556,rtk_fixed,58.1120947,56.3681862,123.433,-8.09,1.261,-0.696,171.55821823773675
1320.97556,rtk_fixed,58.1120209,56.3682102,123.971,-8.294,1.508,-0.583,168.8725256344141
1321.97558,rtk_fixed,58.1119447,56.3682406,124.612,-8.573,1.932,-0.703,165.5346153497101
1322.97558,rtk_fixed,58.1118656,56.3682834,125.308,-8.975,2.864,-0.712,160.47001787254482
1323.97558,rtk_fixed,58.111784,56.3683492,125.934,-9.07,4.37,-0.666,153.30130001530253
1324.9756,rtk_fixed,58.1117017,56.3684391,126.453,-8.963,5.7,-0.573,146.6434862298294
1326.1756,rtk_fixed,58.1116156,56.3685424,126.996,-9.773,6.214,-0.503,146.63252315347688
1326.9756,rtk_fixed,58.1115238,56.3686527,127.592,-10.407,6.613,-0.516,147.77714141287277
1327.97562,rtk_fixed,58.1114285,56.3687683,128.216,-10.735,6.871,-0.668,147.52576743213314
1328.97562,rtk_fixed,58.1113308,56.3688892,128.881,-11.009,7.164,-0.636,145.9319471967503
1329.97562,rtk_fixed,58.1112301,56.3690132,129.508,-11.264,7.313,-0.701,145.92313585479116
1330.97564,rtk_fixed,58.1111271,56.3691392,130.084,-11.515,7.47,-0.57,145.9758808461975
1331.97564,rtk_fixed,58.1110244,56.3692638,130.669,-11.388,7.199,-0.539,146.44476251892848
1332.97566,rtk_fixed,58.110927,56.369382,131.265,-10.653,6.891,-0.521,146.0652906332449
1333.97566,rtk_fixed,58.110834,56.3694952,131.811,-10.233,6.635,-0.542,145.9955655695335
1334.97566,rtk_fixed,58.1107443,56.3696053,132.329,-9.872,6.403,-0.521,146.1388933177999
1335.97568,rtk_fixed,58.1106613,56.369715,132.789,-8.975,6.479,-0.435,143.4736523152156
1336.97568,rtk_fixed,58.1105877,56.3698319,133.144,-7.813,7.056,-0.382,136.6046816135173
1337.97568,rtk_fixed,58.1105251,56.3699599,133.433,-6.611,7.803,-0.219,127.70455719197139
1338.9757,rtk_fixed,58.1104711,56.3701029,133.591,-5.858,8.703,-0.227,122.37958091846409
1339.9757,rtk_fixed,58.1104244,56.3702548,133.705,-5.03,8.971,-0.14,118.43236534908701
1340.9757,rtk_fixed,58.1103837,56.3704052,133.867,-4.217,8.922,-0.145,113.70807355672135
1341.97572,rtk_fixed,58.1103512,56.3705624,133.992,-3.458,9.457,-0.144,108.0930460682564
1342.97572,rtk_fixed,58.1103216,56.3707305,134.101,-3.202,10.04,-0.092,107.77215666900754
1343.97574,rtk_fixed,58.1102946,56.3709027,134.174,-2.887,10.202,-0.076,105.75530691326665
1344.97574,rtk_fixed,58.1102704,56.371076,134.244,-2.599,10.278,-0.073,103.91360492226342
1345.97574,rtk_fixed,58.1102503,56.3712539,134.3,-2.071,10.601,-0.084,100.23459204719646
1346.97576,rtk_fixed,58.1102345,56.3714369,134.396,-1.76,10.843,-0.122,98.85903184268837
1347.97576,rtk_fixed,58.1102148,56.3716208,134.5,-2.408,10.81,-0.055,101.88629323959715
1348.97576,rtk_fixed,58.1101903,56.3718063,134.606,-2.835,11.018,-0.099,104.62852407252966
1349.97578,rtk_fixed,58.1101628,56.3719981,134.724,-3.156,11.466,-0.145,104.5840045622527
1350.97578,rtk_fixed,58.1101336,56.3722001,134.852,-3.306,12.111,-0.127,104.65805728075942
1351.97578,rtk_fixed,58.110103,56.3724124,134.99,-3.438,12.653,-0.12,104.64973790411209
1352.9758,rtk_fixed,58.110071,56.372631,135.073,-3.584,12.991,-0.096,105.1502287090066
1353.9758,rtk_fixed,58.1100378,56.3728552,135.242,-3.766,13.295,-0.18,105.29351436139136
1354.9758,rtk_fixed,58.1100039,56.373082,135.574,-3.775,13.341,-0.329,106.10619078345285
1355.97582,rtk_fixed,58.1099711,56.3733038,135.99,-3.678,12.941,-0.446,105.81808818205987
1356.97582,rtk_fixed,58.1099394,56.3735162,136.435,-3.449,12.364,-0.479,106.08772755818298
1357.97584,rtk_fixed,58.1099099,56.373714,136.752,-3.341,11.308,-0.33,106.3922947647934
1358.97584,rtk_fixed,58.1098819,56.3738908,137.095,-2.999,10.073,-0.262,106.0273108242304
1359.97584,rtk_fixed,58.1098585,56.3740518,137.395,-2.573,9.391,-0.431,105.10535041269583
1360.97586,rtk_fixed,58.1098361,56.3742067,137.671,-2.492,9.159,-0.248,103.79362103848517
1361.97586,rtk_fixed,58.1098127,56.3743655,137.891,-2.641,9.495,-0.259,105.46136567501136
1362.97586,rtk_fixed,58.1097876,56.3745311,138.224,-2.884,9.863,-0.28,106.1363956039062
1363.97588,rtk_fixed,58.1097617,56.3747033,138.602,-3.037,10.258,-0.314,104.95251107476648
1364.97588,rtk_fixed,58.109735,56.3748824,138.926,-3.037,10.677,-0.298,106.21139704331432
1365.97588,rtk_fixed,58.1097071,56.3750685,139.292,-3.213,11.085,-0.333,105.42435640359784
1366.9759,rtk_fixed,58.1096788,56.3752577,139.657,-3.133,11.076,-0.378,106.13877419643828
1367.9759,rtk_fixed,58.1096522,56.3754384,140.061,-2.924,10.444,-0.348,104.32597246598394
1368.9759,rtk_fixed,58.1096293,56.3756041,140.397,-2.446,9.405,-0.35,104.98596714898846
1369.97592,rtk_fixed,58.1096096,56.3757492,140.699,-2.13,8.21,-0.286,104.03913458954763
1370.97592,rtk_fixed,58.1095922,56.375875,140.894,-1.829,7.017,-0.184,104.96808472944443
1371.97594,rtk_fixed,58.1095769,56.3759787,141.092,-1.572,5.741,-0.199,106.33928237157093
1372.97594,rtk_fixed,58.1095641,56.3760622,141.163,-1.379,4.722,-0.079,106.51204491148592
1373.97594,rtk_fixed,58.1095521,56.37614,141.305,-1.388,4.515,-0.093,106.00449052470046
1374.97596,rtk_fixed,58.1095392,56.3762197,141.374,-1.537,4.933,-0.098,106.54560453894142
1375.97596,rtk_fixed,58.1095231,56.3763158,141.48,-1.94,5.921,-0.079,109.70403197029101
1376.97596,rtk_fixed,58.1095002,56.3764251,141.697,-2.835,6.639,-0.177,113.7580495718099
1377.97598,rtk_fixed,58.1094723,56.3765335,141.806,-3.16,6.187,-0.155,117.13069861587026
1378.97598,rtk_fixed,58.109443,56.3766296,141.896,-3.299,5.42,-0.042,122.53135561055957
1379.97598,rtk_fixed,58.1094139,56.3767116,142.071,-3.267,4.537,-0.116,125.77353268209374
1380.976,rtk_fixed,58.1093846,56.3767836,142.175,-3.167,4.092,-0.183,129.48697852816647
1381.976,rtk_fixed,58.109355,56.3768474,142.247,-3.319,3.571,-0.081,134.83183611274168
1382.976,rtk_fixed,58.109325,56.376903,142.293,-3.241,3.132,0.035,135.56383028453416
1383.97602,rtk_fixed,58.1092953,56.3769559,142.316,-3.22,3.044,0.129,137.34555805425617
1384.97602,rtk_fixed,58.109263,56.3770119,142.402,-3.797,3.471,-0.11,136.09203143149549
1385.97604,rtk_fixed,58.1092242,56.3770801,142.545,-4.513,4.214,-0.18,136.00536404025027
1386.97604,rtk_fixed,58.1091784,56.3771605,142.59,-5.377,4.832,-0.143,137.1208041562157
1387.97604,rtk_fixed,58.1091256,56.3772514,142.673,-6.243,5.575,-0.129,137.94815060191755
1388.97606,rtk_fixed,58.1090652,56.3773538,142.742,-6.962,6.234,-0.089,137.08646357682002
1389.97606,rtk_fixed,58.1090007,56.3774617,142.834,-7.257,6.391,-0.105,137.853029424356
1390.97606,rtk_fixed,58.1089336,56.3775711,142.932,-7.614,6.416,-0.16,139.44040581275326
1391.97608,rtk_fixed,58.108866,56.3776821,142.985,-7.443,6.573,-0.081,137.60862972963065
1392.97608,rtk_fixed,58.1087998,56.3777929,143.02,-7.313,6.513,-0.086,138.03008937337285
1393.97608,rtk_fixed,58.1087339,56.3779054,143.131,-7.377,6.705,-0.09,136.55792543622792
1394.9761,rtk_fixed,58.1086657,56.378023,143.237,-7.612,7.013,-0.151,136.87700322069932
1395.9761,rtk_fixed,58.108598,56.3781409,143.403,-7.51,6.909,-0.045,137.36897856737747
1396.9761,rtk_fixed,58.1085335,56.3782519,143.493,-7.064,6.347,-0.205,138.0936124680371
1397.97612,rtk_fixed,58.1084741,56.3783539,143.531,-6.392,5.851,-0.109,136.53902324991407
1398.97612,rtk_fixed,58.1084184,56.3784482,143.658,-6.071,5.528,-0.179,138.24064611933156
1399.97614,rtk_fixed,58.1083637,56.3785395,143.855,-6.072,5.361,-0.152,138.44556862043123
1400.97614,rtk_fixed,58.1083093,56.3786312,143.937,-6.072,5.416,-0.122,137.74637326112764
1401.97614,rtk_fixed,58.1082526,56.3787252,144.03,-6.399,5.622,-0.029,138.5837414925916
1402.97616,rtk_fixed,58.1081949,56.3788203,144.101,-6.527,5.6,-0.069,139.62001777922282
1403.97616,rtk_fixed,58.1081347,56.3789167,144.16,-6.804,5.714,-0.041,138.74297535912862
1404.97616,rtk_fixed,58.1080723,56.379015,144.296,-6.968,5.834,-0.189,138.80898437889033
1405.97618,rtk_fixed,58.1080106,56.3791196,144.421,-6.904,6.27,-0.132,136.571957888756
1406.97618,rtk_fixed,58.1079475,56.3792316,144.541,-7.146,6.698,-0.114,137.03507632544517
1407.97618,rtk_fixed,58.1078799,56.3793483,144.652,-7.661,6.975,-0.107,136.77120626753873
1408.9762,rtk_fixed,58.1078085,56.3794702,144.802,-8.062,7.247,-0.158,138.22092442052792
1409.9762,rtk_fixed,58.107734,56.3795955,144.977,-8.372,7.439,-0.144,138.56066090559474
1410.9762,rtk_fixed,58.1076579,56.3797243,145.128,-8.46,7.667,-0.193,137.20161214951546
1411.97622,rtk_fixed,58.1075817,56.3798537,145.289,-8.452,7.611,-0.149,136.52031652069508
1412.97622,rtk_fixed,58.1075071,56.3799815,145.422,-8.342,7.466,-0.088,136.7793062533928
1413.97624,rtk_fixed,58.1074333,56.3801081,145.519,-8.236,7.426,-0.137,136.8082235937775
1414.97624,rtk_fixed,58.1073589,56.3802334,145.649,-8.295,7.39,-0.104,137.90090053502843
1415.97624,rtk_fixed,58.1072834,56.3803614,145.72,-8.392,7.652,-0.113,137.96112793888759
1416.97626,rtk_fixed,58.1072065,56.3804936,145.839,-8.64,7.852,-0.122,138.63172779067864
1417.97626,rtk_fixed,58.1071279,56.380625,146.011,-8.81,7.647,-0.161,139.36441419006908
1418.97626,rtk_fixed,58.1070511,56.3807508,146.056,-8.451,7.347,-0.1,138.31847977534707
1419.97628,rtk_fixed,58.1069784,56.3808722,146.137,-7.968,7.016,-0.016,137.45470717794103
1420.97628,rtk_fixed,58.10691,56.3809875,146.222,-7.498,6.7,-0.13,137.40739657883083
1421.97628,rtk_fixed,58.1068436,56.3810991,146.344,-7.394,6.53,-0.073,137.4331251989095
1422.9763,rtk_fixed,58.1067767,56.3812105,146.419,-7.569,6.615,-0.086,138.93707592314237
1423.9763,rtk_fixed,58.1067078,56.3813268,146.484,-7.786,6.967,-0.036,138.1676774601758
1424.9763,rtk_fixed,58.1066361,56.3814489,146.601,-8.072,7.295,-0.091,138.4740018882936
1425.97632,rtk_fixed,58.1065613,56.3815756,146.776,-8.458,7.543,-0.161,138.0254735787349
1426.97632,rtk_fixed,58.1064832,56.381707,147.005,-8.752,7.843,-0.262,136.62240410313555
1427.97634,rtk_fixed,58.1064049,56.3818422,147.187,-8.68,7.987,-0.211,137.78225015359413
1428.97634,rtk_fixed,58.1063263,56.381977,147.329,-8.76,7.92,-0.185,137.26711506328053
1429.97634,rtk_fixed,58.1062466,56.3821115,147.475,-8.96,7.973,-0.137,137.91059402634343
1430.97636,rtk_fixed,58.1061648,56.3822488,147.538,-9.103,8.175,-0.128,137.8317760487262
1431.97636,rtk_fixed,58.1060816,56.3823896,147.638,-9.288,8.368,-0.078,136.85634644308917
1432.97636,rtk_fixed,58.105999,56.3825308,147.596,-9.146,8.254,0.042,136.41629160612487
1433.97638,rtk_fixed,58.1059173,56.3826703,147.588,-9.107,8.234,0.077,137.81909894596976
1434.97638,rtk_fixed,58.1058342,56.382811,147.613,-9.336,8.359,-0.006,137.6255156582343
1435.97638,rtk_fixed,58.1057498,56.382955,147.612,-9.406,8.487,-0.023,137.16551316473308
1436.9764,rtk_fixed,58.1056678,56.3830962,147.638,-8.99,8.213,0.01,137.2255490699362
1437.9764,rtk_fixed,58.1055896,56.3832305,147.608,-8.754,7.752,0.026,138.48036142908072
1438.9764,rtk_fixed,58.1055143,56.3833563,147.623,-8.159,7.221,0.008,138.3732519658899
1439.97642,rtk_fixed,58.1054468,56.3834694,147.675,-7.159,6.471,-0.113,137.2484443669503
1440.97642,rtk_fixed,58.1053856,56.3835732,147.75,-6.62,6.046,-0.146,137.53737540386433
1441.97644,rtk_fixed,58.1053275,56.3836722,147.699,-6.398,5.76,-0.024,138.0392745391582
1442.97644,rtk_fixed,58.1052723,56.3837664,147.695,-6.006,5.501,0.038,138.00670483060705
1443.97644,rtk_fixed,58.1052199,56.3838534,147.691,-5.753,4.964,0.01,139.209368844162
1444.97646,rtk_fixed,58.1051753,56.3839281,147.701,-4.568,4.044,-0.022,138.32098790995354
1445.97646,rtk_fixed,58.1051405,56.3839873,147.685,-3.759,3.359,0.008,137.54087471140167
1446.97646,rtk_fixed,58.1051091,56.3840403,147.702,-3.492,3.056,0.031,138.3812095000548
1447.97648,rtk_fixed,58.1050787,56.384091,147.777,-3.371,3.005,-0.157,138.92717685872125
1448.97648,rtk_fixed,58.1050482,56.3841403,147.746,-3.407,2.896,0.011,138.95698973833134
1449.97648,rtk_fixed,58.1050152,56.3841944,147.762,-3.818,3.342,-0.013,138.71771445894052
1450.9765,rtk_fixed,58.1049756,56.3842604,147.756,-4.678,4.163,-0.038,136.6517820965211
1451.9765,rtk_fixed,58.1049284,56.3843418,147.76,-5.507,5.033,0.043,136.21622255575693
1452.9765,rtk_fixed,58.1048741,56.3844351,147.753,-6.254,5.586,-0.009,137.86904553226566
1453.97652,rtk_fixed,58.1048168,56.3845323,147.813,-6.508,5.732,-0.056,138.289914255629
1454.97652,rtk_fixed,58.1047577,56.3846307,147.837,-6.536,5.822,-0.076,138.91757821347815
1455.97654,rtk_fixed,58.1046984,56.3847302,147.919,-6.676,5.923,-0.02,137.89892540027776
1456.97654,rtk_fixed,58.1046374,56.3848327,147.948,-6.775,6.125,-0.148,138.07832363009283
1457.97654,rtk_fixed,58.1045744,56.3849392,147.976,-7.066,6.353,-0.035,137.62928811506802
1458.97656,rtk_fixed,58.10451,56.3850481,148.014,-7.163,6.399,-0.059,137.58119024761137
1459.97656,rtk_fixed,58.1044473,56.3851547,148.098,-6.913,6.225,-0.049,136.68067489623226
1460.97656,rtk_fixed,58.1043852,56.3852621,148.103,-6.908,6.34,-0.029,135.9539054771031
1461.97658,rtk_fixed,58.1043223,56.3853715,148.183,-7.055,6.496,-0.076,136.0328597202634
1462.97658,rtk_fixed,58.1042571,56.385483,148.264,-7.355,6.615,-0.099,137.7011781710846
1463.97658,rtk_fixed,58.1041894,56.385597,148.331,-7.621,6.763,-0.087,137.19291061014988
1464.9766,rtk_fixed,58.1041206,56.3857117,148.452,-7.621,6.719,-0.094,137.48044208429283
1465.9766,rtk_fixed,58.1040542,56.3858229,148.527,-7.298,6.474,-0.099,137.56804899848584
1466.9766,rtk_fixed,58.1039906,56.3859307,148.582,-7.021,6.334,-0.027,136.3307357714411
1467.97662,rtk_fixed,58.1039276,56.38604,148.584,-7.08,6.506,-0.023,137.65698907536162
1468.97662,rtk_fixed,58.1038629,56.3861526,148.602,-7.278,6.694,-0.012,137.41148601690526
1469.97664,rtk_fixed,58.1037961,56.3862677,148.672,-7.491,6.81,-0.065,137.0951520456801
1470.97664,rtk_fixed,58.103729,56.3863822,148.73,-7.458,6.71,-0.069,136.59367165419695
1471.97664,rtk_fixed,58.1036624,56.3864956,148.795,-7.392,6.717,-0.085,136.84246198436037
1472.97666,rtk_fixed,58.1035957,56.3866108,148.889,-7.434,6.802,-0.082,136.2915807918488
1473.97666,rtk_fixed,58.1035305,56.3867236,148.952,-7.182,6.557,-0.076,138.08150252430414
1474.97666,rtk_fixed,58.103467,56.3868322,148.98,-6.946,6.36,-0.085,136.39692185707236
1475.97668,rtk_fixed,58.1034066,56.3869361,149.065,-6.636,6.025,-0.024,137.4784015438729
1476.97668,rtk_fixed,58.1033514,56.3870309,149.111,-5.975,5.355,-0.067,138.05344359127852
1477.97668,rtk_fixed,58.1033022,56.3871143,149.178,-5.397,4.761,0.018,137.77886856260568
1478.9767,rtk_fixed,58.1032567,56.3871897,149.249,-4.841,4.258,-0.023,138.54680383643012
1479.9767,rtk_fixed,58.1032184,56.3872517,149.249,-3.943,3.41,-0.075,139.33082124715222
1480.9767,rtk_fixed,58.1031861,56.387302,149.262,-3.573,2.819,-0.027,140.86050155495226
1481.97672,rtk_fixed,58.1031571,56.387347,149.313,-3.246,2.51,-0.032,139.37151786925142
1482.97672,rtk_fixed,58.1031297,56.3873915,149.337,-2.995,2.541,0.134,139.8325820303434
1483.97674,rtk_fixed,58.1031013,56.387437,149.424,-3.212,2.756,-0.16,139.45511328074417
1484.97674,rtk_fixed,58.1030672,56.3874925,149.511,-4.057,3.543,-0.119,138.7441016437491
1485.97674,rtk_fixed,58.1030249,56.3875633,149.614,-5.012,4.455,-0.106,136.85521074942594
1486.97676,rtk_fixed,58.1029741,56.38765,149.766,-5.901,5.365,-0.134,137.98697255808264
1487.97676,rtk_fixed,58.1029161,56.3877513,149.938,-6.626,6.279,-0.167,137.20806623204922
1488.97676,rtk_fixed,58.1028551,56.3878601,150.131,-6.822,6.444,-0.171,137.02644006966602
1489.97678,rtk_fixed,58.1027943,56.3879671,150.269,-6.742,6.292,-0.175,136.22045866661756
1490.97678,rtk_fixed,58.1027327,56.3880731,150.421,-6.908,6.221,-0.138,138.3441216213317
1491.97678,rtk_fixed,58.1026685,56.3881797,150.583,-7.246,6.323,-0.165,138.88278240693785
1492.9768,rtk_fixed,58.1026016,56.3882899,150.837,-7.524,6.551,-0.22,138.7513046969035
