time,position_type,lat,lon,alt,VN,VE,VD
665.970860,rtk_fixed,58.050485600,56.326679500,97.593,15.389,8.973,-0.111
666.970860,rtk_fixed,58.050624500,56.326835700,97.654,15.556,9.289,-0.025
667.970880,rtk_fixed,58.050767000,56.326992900,97.628,15.998,9.254,0.019
668.970880,rtk_fixed,58.050912200,56.327148700,97.578,16.210,9.226,0.029
669.970900,rtk_fixed,58.051058100,56.327306100,97.582,16.252,9.319,-0.043
670.970900,rtk_fixed,58.051203500,56.327465500,97.610,16.163,9.405,-0.004
671.970900,rtk_fixed,58.051347400,56.327624800,97.677,15.962,9.375,-0.087
672.970920,rtk_fixed,58.051489700,56.327782100,97.716,15.838,9.247,-0.103
673.970920,rtk_fixed,58.051630100,56.327935000,97.849,15.526,8.927,-0.077
674.970920,rtk_fixed,58.051767700,56.328083600,98.003,15.270,8.711,-0.135
675.970940,rtk_fixed,58.051902000,56.328233000,98.041,14.827,8.881,-0.058
676.970940,rtk_fixed,58.052033500,56.328383800,98.049,14.579,8.874,-0.002
677.970940,rtk_fixed,58.052164200,56.328532100,98.019,14.463,8.760,0.027
678.970960,rtk_fixed,58.052294500,56.328679200,98.021,14.521,8.681,-0.008
679.970960,rtk_fixed,58.052424900,56.328827100,98.056,14.558,8.740,-0.032
680.970980,rtk_fixed,58.052556300,56.328977900,98.030,14.640,8.965,0.004
681.970980,rtk_fixed,58.052688400,56.329132100,98.008,14.724,9.147,0.022
682.970980,rtk_fixed,58.052819900,56.329287400,97.994,14.627,9.165,-0.028
683.971000,rtk_fixed,58.052951100,56.329443600,98.035,14.597,9.237,-0.085
684.971000,rtk_fixed,58.053080400,56.329598000,98.117,14.285,9.024,-0.072
685.971000,rtk_fixed,58.053200800,56.329746000,98.239,13.013,8.600,-0.138
686.971020,rtk_fixed,58.053305700,56.329887000,98.375,11.137,8.164,-0.029
687.971020,rtk_fixed,58.053398600,56.330021500,98.459,10.290,7.885,-0.079
688.971020,rtk_fixed,58.053484400,56.330162800,98.523,9.471,8.361,0.023
689.971040,rtk_float,58.053569000,56.330308200,98.658,9.490,8.641,-0.146
690.971040,rtk_float,58.053655600,56.330455700,98.863,9.814,8.769,-0.196
691.971040,rtk_float,58.053744800,56.330606900,99.005,9.990,9.004,-0.235
692.971060,rtk_float,58.053836200,56.330763000,99.079,10.236,9.342,-0.064
693.971060,rtk_fixed,58.053929100,56.330926400,98.988,10.388,9.728,-0.019
694.971080,rtk_fixed,58.054023500,56.331096900,98.921,10.576,10.179,0.089
695.971080,rtk_fixed,58.054120400,56.331272400,98.809,10.880,10.398,0.147
696.971080,rtk_fixed,58.054218400,56.331449000,98.697,10.897,10.401,0.114
697.971100,rtk_fixed,58.054314300,56.331624100,98.572,10.567,10.313,0.140
698.971100,rtk_fixed,58.054407000,56.331797400,98.436,10.297,10.167,0.151
699.971100,rtk_fixed,58.054500700,56.331964700,98.262,10.516,9.784,0.177
700.971120,rtk_fixed,58.054597200,56.332131200,98.081,10.802,9.911,0.181
701.971120,rtk_fixed,58.054695500,56.332303500,97.928,11.004,10.252,0.120
702.971120,rtk_fixed,58.054794300,56.332480900,97.770,11.004,10.546,0.140
703.971140,rtk_fixed,58.054894700,56.332661400,97.684,11.248,10.710,0.085
704.971140,rtk_fixed,58.054997000,56.332843900,97.614,11.416,10.824,0.055
705.971160,rtk_fixed,58.055100200,56.333027300,97.631,11.489,10.826,-0.009
706.971160,rtk_fixed,58.055203400,56.333210900,97.738,11.461,10.852,-0.055
707.971160,rtk_fixed,58.055305900,56.333392700,97.928,11.348,10.668,-0.206
708.971180,rtk_fixed,58.055407300,56.333572300,98.110,11.292,10.607,-0.178
709.971180,rtk_fixed,58.055508000,56.333752200,98.263,11.151,10.612,-0.148
710.971180,rtk_fixed,58.055606000,56.333931300,98.523,10.815,10.556,-0.210
711.971200,rtk_fixed,58.055702600,56.334110100,98.805,10.802,10.556,-0.306
712.971200,rtk_fixed,58.055800500,56.334290000,99.085,10.944,10.616,-0.366
713.971200,rtk_fixed,58.055899800,56.334470400,99.463,11.094,10.666,-0.400
714.971220,rtk_fixed,58.055999200,56.334649600,99.859,11.045,10.498,-0.433
715.971220,rtk_fixed,58.056097700,56.334826100,100.318,11.010,10.400,-0.458
716.971220,rtk_fixed,58.056196800,56.335002200,100.725,11.132,10.355,-0.432
717.971240,rtk_fixed,58.056298000,56.335177900,101.100,11.285,10.389,-0.378
718.971240,rtk_fixed,58.056398800,56.335356700,101.476,11.034,10.593,-0.264
719.971260,rtk_fixed,58.056496900,56.335530200,101.718,10.822,10.107,-0.262
720.971260,rtk_fixed,58.056592800,56.335696300,101.812,10.653,9.638,-0.064
721.971260,rtk_fixed,58.056688500,56.335856700,101.863,10.752,9.422,-0.012
722.971280,rtk_fixed,58.056787400,56.336013900,101.888,11.137,9.230,0.004
723.971280,rtk_fixed,58.056889900,56.336167300,101.963,11.526,8.976,-0.146
724.971280,rtk_fixed,58.056995000,56.336316100,102.075,11.732,8.672,-0.098
725.971300,rtk_fixed,58.057101300,56.336456400,102.190,11.886,8.125,-0.139
726.971300,rtk_fixed,58.057210300,56.336587700,102.315,12.209,7.576,-0.090
727.971300,rtk_fixed,58.057324200,56.336706700,102.427,12.920,6.781,-0.074
728.971320,rtk_fixed,58.057444400,56.336812300,102.553,13.619,5.993,-0.174
729.971320,rtk_fixed,58.057571700,56.336905500,102.643,14.439,5.356,-0.062
730.971340,rtk_fixed,58.057707600,56.336991100,102.516,15.446,4.940,0.132
731.971340,rtk_fixed,58.057851900,56.337074300,102.369,16.356,4.911,0.166
732.971340,rtk_fixed,58.058001100,56.337156200,102.168,16.699,4.825,0.096
733.971360,rtk_fixed,58.058151700,56.337235400,101.963,16.816,4.630,0.209
734.971360,rtk_fixed,58.058302400,56.337316200,101.709,16.781,4.872,0.260
735.971360,rtk_fixed,58.058453100,56.337398200,101.388,16.843,4.858,0.380
736.971380,rtk_fixed,58.058605600,56.337479600,101.046,17.089,4.796,0.360
737.971380,rtk_fixed,58.058759500,56.337560000,100.710,17.131,4.729,0.318
738.971380,rtk_fixed,58.058911400,56.337642000,100.388,16.858,4.878,0.316
739.971400,rtk_fixed,58.059062200,56.337724100,100.110,16.749,4.837,0.295
740.971400,rtk_fixed,58.059211500,56.337807900,99.960,16.565,4.961,0.136
741.971400,rtk_fixed,58.059360500,56.337894700,99.744,16.657,5.146,0.196
742.971420,rtk_fixed,58.059509900,56.337982600,99.692,16.673,5.260,0.161
743.971420,rtk_fixed,58.059660500,56.338072800,99.694,16.798,5.373,0.003
744.971440,rtk_fixed,58.059811800,56.338168600,99.604,16.866,5.740,0.030
745.971440,rtk_fixed,58.059963800,56.338266300,99.379,16.942,5.871,0.171
746.971440,rtk_fixed,58.060116400,56.338365700,99.188,17.010,5.902,0.227
747.971460,rtk_fixed,58.060268700,56.338466900,98.953,16.953,5.961,0.161
748.971460,rtk_fixed,58.060421600,56.338567900,98.816,17.042,6.020,0.277
749.971460,rtk_fixed,58.060575300,56.338670700,98.564,17.166,6.007,0.136
750.971480,rtk_fixed,58.060730100,56.338772400,98.333,17.264,6.012,0.219
751.971480,rtk_fixed,58.060884600,56.338877500,98.137,17.168,6.249,0.164
752.971480,rtk_fixed,58.061038700,56.338984400,98.042,17.107,6.341,0.094
753.971500,rtk_fixed,58.061192500,56.339094300,97.942,17.102,6.418,0.015
754.971500,rtk_fixed,58.061346300,56.339203000,98.054,17.105,6.326,-0.008
755.971520,rtk_fixed,58.061500400,56.339312400,98.142,17.177,6.329,-0.164
756.971520,rtk_fixed,58.061654400,56.339423400,98.310,17.135,6.663,-0.107
757.971520,rtk_fixed,58.061808100,56.339538200,98.471,17.098,6.851,-0.173
758.971540,rtk_fixed,58.061961800,56.339654100,98.676,17.109,6.826,-0.155
759.971540,rtk_fixed,58.062115800,56.339770000,98.900,17.071,6.901,-0.232
760.971540,rtk_fixed,58.062269500,56.339887200,99.159,17.104,7.035,-0.178
761.971560,rtk_fixed,58.062421700,56.340007400,99.332,16.867,7.100,-0.175
762.971560,rtk_fixed,58.062571300,56.340130500,99.421,16.562,7.328,-0.056
763.971560,rtk_fixed,58.062718500,56.340258500,99.395,16.371,7.730,-0.090
764.971580,rtk_fixed,58.062865000,56.340389000,99.343,16.317,7.769,0.054
765.971580,rtk_fixed,58.063011600,56.340520800,99.311,16.313,7.786,-0.001
766.971580,rtk_fixed,58.063158500,56.340649000,99.397,16.306,7.429,0.031
767.971600,rtk_fixed,58.063304800,56.340777600,99.386,16.377,7.559,-0.137
768.971600,rtk_fixed,58.063450500,56.340907100,99.462,16.227,7.662,0.004
769.971620,rtk_fixed,58.063596700,56.341038400,99.521,16.275,7.782,-0.099
770.971620,rtk_fixed,58.063743200,56.341167900,99.650,16.400,7.482,-0.106
771.971620,rtk_float,58.063889500,56.341298100,99.939,16.322,7.700,-0.191
772.971640,rtk_float,58.064035400,56.341429300,100.139,16.282,7.812,-0.287
773.971640,rtk_float,58.064181200,56.341562300,100.329,16.211,7.838,-0.247
774.971640,rtk_float,58.064324700,56.341695300,100.566,15.795,7.955,-0.311
775.971660,rtk_float,58.064462800,56.341827600,100.821,15.192,7.968,-0.299
776.971660,rtk_fixed,58.064596700,56.341963800,100.676,14.775,7.737,-0.130
777.971660,rtk_fixed,58.064726900,56.342092600,100.620,14.399,7.536,0.090
778.971680,rtk_fixed,58.064853800,56.342219300,100.556,14.102,7.403,0.102
779.971680,rtk_fixed,58.064975100,56.342341400,100.573,13.206,7.030,0.050
780.971700,rtk_fixed,58.065088200,56.342456100,100.539,12.434,6.718,-0.055
781.971700,rtk_fixed,58.065197600,56.342566600,100.535,11.985,6.525,0.048
782.971700,rtk_fixed,58.065301200,56.342672300,100.549,11.346,6.194,-0.040
783.971720,rtk_fixed,58.065400600,56.342773600,100.568,10.924,5.914,-0.016
784.971720,rtk_fixed,58.065496500,56.342869400,100.561,10.496,5.515,0.012
785.971720,rtk_fixed,58.065582700,56.342954000,100.590,9.141,4.680,0.011
786.971740,rtk_fixed,58.065654100,56.343022900,100.618,7.409,3.796,-0.049
787.971740,rtk_fixed,58.065710700,56.343078400,100.605,5.889,3.072,0.032
788.971740,rtk_fixed,58.065755400,56.343122500,100.627,4.548,2.405,0.000
789.971760,rtk_fixed,58.065790400,56.343156500,100.640,3.728,1.924,-0.002
790.971760,rtk_fixed,58.065817100,56.343181800,100.691,2.559,1.278,0.004
791.971760,rtk_fixed,58.065833400,56.343196800,100.668,1.528,0.708,-0.049
792.971780,rtk_fixed,58.065842400,56.343204600,100.713,0.794,0.369,-0.001
793.971780,rtk_fixed,58.065845700,56.343207700,100.698,0.210,0.097,-0.060
794.971800,rtk_fixed,58.065845800,56.343207700,100.704,-0.003,0.008,0.022
795.971800,rtk_fixed,58.065845700,56.343207600,100.703,-0.003,0.000,0.007
796.971800,rtk_fixed,58.065845700,56.343207700,100.699,-0.006,0.001,0.014
797.971820,rtk_fixed,58.065845700,56.343207600,100.697,0.004,0.003,0.000
798.971820,rtk_fixed,58.065845800,56.343207600,100.704,0.006,-0.001,-0.012
799.971820,rtk_fixed,58.065845800,56.343207600,100.709,-0.004,0.002,-0.014
800.971840,rtk_fixed,58.065845700,56.343207600,100.707,0.004,0.001,-0.005
801.971840,rtk_fixed,58.065845700,56.343207600,100.702,0.001,-0.001,-0.007
802.971840,rtk_fixed,58.065845700,56.343207600,100.698,-0.005,0.003,0.016
803.971860,rtk_fixed,58.065845700,56.343207600,100.701,-0.002,0.001,0.010
804.971860,rtk_fixed,58.065845700,56.343207600,100.707,-0.001,0.003,-0.002
805.971860,rtk_fixed,58.065845700,56.343207700,100.708,0.004,0.002,-0.010
806.971880,rtk_fixed,58.065845700,56.343207700,100.709,-0.002,0.004,0.003
807.971880,rtk_fixed,58.065845700,56.343207700,100.704,-0.002,0.002,-0.002
808.971900,rtk_fixed,58.065845700,56.343207700,100.701,-0.001,0.000,-0.009
809.971900,rtk_fixed,58.065845700,56.343207700,100.706,0.005,-0.001,-0.011
810.971900,rtk_fixed,58.065845700,56.343207700,100.707,0.003,-0.001,-0.014
811.971920,rtk_fixed,58.065845700,56.343207700,100.704,0.005,-0.003,-0.015
812.971920,rtk_fixed,58.065845900,56.343207700,100.712,0.044,0.019,-0.007
813.971920,rtk_fixed,58.065847500,56.343209200,100.713,0.244,0.121,0.013
814.971940,rtk_fixed,58.065851000,56.343212300,100.708,0.423,0.208,-0.005
815.971940,rtk_fixed,58.065855000,56.343215800,100.719,0.424,0.205,0.011
816.971940,rtk_fixed,58.065858100,56.343218700,100.726,0.332,0.158,-0.020
817.971960,rtk_fixed,58.065858900,56.343219400,100.728,0.034,0.018,-0.005
818.971960,rtk_fixed,58.065860800,56.343221300,100.705,0.318,0.152,0.015
819.971980,rtk_fixed,58.065869500,56.343229600,100.729,1.288,0.669,0.009
820.971980,rtk_fixed,58.065888700,56.343250200,100.720,2.529,1.443,-0.005
821.971980,rtk_fixed,58.065919600,56.343283400,100.740,3.823,2.169,0.015
822.972000,rtk_fixed,58.065961700,56.343327000,100.760,5.023,2.726,-0.019
823.972000,rtk_fixed,58.066012800,56.343378400,100.781,5.955,3.175,-0.008
824.972000,rtk_fixed,58.066070500,56.343436900,100.809,6.645,3.618,-0.026
825.972020,rtk_fixed,58.066135100,56.343504600,100.816,7.456,4.085,-0.024
826.972020,rtk_fixed,58.066206800,56.343578100,100.868,8.201,4.452,-0.031
827.972020,rtk_fixed,58.066284900,56.343657400,100.893,8.870,4.759,-0.049
828.972040,rtk_fixed,58.066365400,56.343739400,100.920,8.989,4.900,-0.005
829.972040,rtk_fixed,58.066448200,56.343826000,100.882,9.308,5.202,-0.004
830.972040,rtk_fixed,58.066534200,56.343917100,100.862,9.713,5.513,0.113
831.972060,rtk_fixed,58.066624300,56.344013400,100.808,10.168,5.718,0.017
832.972060,rtk_fixed,58.066719100,56.344113300,100.715,10.734,5.885,0.157
833.972080,rtk_fixed,58.066818800,56.344218500,100.660,11.208,6.383,0.030
834.972080,rtk_fixed,58.066923200,56.344331100,100.625,11.809,6.732,0.044
835.972080,rtk_fixed,58.067030100,56.344446200,100.589,11.887,6.775,0.023
836.972100,rtk_fixed,58.067137200,56.344559600,100.522,11.957,6.681,0.022
837.972100,rtk_fixed,58.067244100,56.344674000,100.491,11.920,6.724,0.060
838.972100,rtk_fixed,58.067352200,56.344788600,100.417,12.109,6.805,0.103
839.972120,rtk_fixed,58.067462100,56.344904600,100.385,12.242,6.907,0.077
840.972120,rtk_fixed,58.067573000,56.345022400,100.348,12.377,6.975,-0.029
841.972120,rtk_fixed,58.067685100,56.345141600,100.339,12.535,7.028,-0.024
842.972140,rtk_fixed,58.067798600,56.345262300,100.371,12.684,7.186,0.000
843.972140,rtk_fixed,58.067912500,56.345383500,100.380,12.682,7.163,0.023
844.972160,rtk_fixed,58.068026200,56.345503400,100.390,12.633,7.103,-0.031
845.972160,rtk_fixed,58.068140500,56.345622600,100.429,12.751,7.004,-0.039
846.972160,rtk_fixed,58.068256100,56.345743600,100.445,12.894,7.150,-0.095
847.972180,rtk_fixed,58.068371900,56.345865600,100.493,12.901,7.216,-0.052
848.972180,rtk_fixed,58.068488500,56.345989600,100.521,13.031,7.343,-0.055
849.972180,rtk_fixed,58.068604600,56.346111800,100.552,12.859,7.169,-0.040
850.972200,rtk_fixed,58.068719400,56.346231800,100.581,12.800,7.007,-0.045
851.972200,rtk_fixed,58.068834600,56.346350600,100.581,12.783,6.873,-0.198
852.972200,rtk_fixed,58.068951400,56.346469000,100.676,13.044,6.930,-0.242
853.972220,rtk_fixed,58.069067600,56.346587000,100.734,12.924,6.897,-0.140
854.972220,rtk_fixed,58.069183700,56.346701800,100.790,12.883,6.672,-0.033
855.972220,rtk_fixed,58.069298600,56.346812000,100.819,12.776,6.422,-0.027
856.972240,rtk_fixed,58.069412600,56.346916600,100.891,12.690,6.016,-0.085
857.972240,rtk_fixed,58.069526800,56.347014600,100.900,12.742,5.686,-0.024
858.972260,rtk_fixed,58.069641900,56.347108900,100.903,12.864,5.509,0.059
859.972260,rtk_fixed,58.069757800,56.347198500,100.952,12.902,5.190,-0.052
860.972260,rtk_fixed,58.069872200,56.347281400,100.989,12.665,4.749,-0.073
861.972280,rtk_fixed,58.069985200,56.347354900,101.039,12.562,4.171,-0.027
862.972280,rtk_fixed,58.070096700,56.347418400,101.117,12.349,3.559,-0.086
863.972280,rtk_fixed,58.070205200,56.347474100,101.157,11.995,3.190,-0.060
864.972300,rtk_fixed,58.070311700,56.347526600,101.152,11.791,3.081,-0.030
865.972300,rtk_fixed,58.070417200,56.347577800,101.208,11.722,3.010,-0.046
866.972300,rtk_fixed,58.070520700,56.347627700,101.283,11.409,2.889,-0.092
867.972320,rtk_fixed,58.070618400,56.347674600,101.317,10.562,2.698,-0.028
868.972320,rtk_fixed,58.070705200,56.347717300,101.319,9.215,2.431,-0.014
869.972320,rtk_fixed,58.070781400,56.347755200,101.314,8.260,2.182,-0.009
870.972340,rtk_fixed,58.070846300,56.347786300,101.313,6.876,1.704,-0.029
871.972340,rtk_fixed,58.070904300,56.347812600,101.299,6.370,1.540,0.027
872.972360,rtk_fixed,58.070962200,56.347840200,101.294,6.581,1.724,0.019
873.972360,rtk_fixed,58.071028000,56.347874300,101.282,7.664,2.214,0.021
874.972360,rtk_fixed,58.071105700,56.347918800,101.223,9.047,2.782,0.066
875.972380,rtk_fixed,58.071195600,56.347969100,101.213,10.400,3.057,0.060
876.972380,rtk_fixed,58.071297900,56.348023400,101.173,11.826,3.226,0.039
877.972380,rtk_fixed,58.071411000,56.348079200,101.085,12.863,3.320,0.162
878.972400,rtk_fixed,58.071531400,56.348136400,101.027,13.605,3.452,0.108
879.972400,rtk_fixed,58.071656800,56.348194300,100.936,14.042,3.271,0.051
880.972400,rtk_fixed,58.071783600,56.348249400,100.869,14.185,3.334,0.052
881.972420,rtk_fixed,58.071911700,56.348312500,100.838,14.296,3.920,0.045
882.972420,rtk_fixed,58.072041000,56.348384300,100.794,14.455,4.349,0.018
883.972440,rtk_fixed,58.072172900,56.348456100,100.791,14.801,4.219,0.042
884.972440,rtk_fixed,58.072308200,56.348525700,100.786,15.196,4.064,-0.016
885.972440,rtk_fixed,58.072447800,56.348593300,100.763,15.701,3.994,0.018
886.972460,rtk_fixed,58.072591900,56.348663700,100.762,16.227,4.179,0.012
887.972460,rtk_fixed,58.072740600,56.348735800,100.731,16.652,4.288,0.016
888.972460,rtk_fixed,58.072891300,56.348808800,100.722,16.849,4.310,0.026
889.972480,rtk_fixed,58.073043700,56.348881600,100.686,17.021,4.252,0.020
890.972480,rtk_fixed,58.073197200,56.348952300,100.673,17.140,4.134,0.018
891.972480,rtk_fixed,58.073352400,56.349021500,100.615,17.345,4.058,0.063
892.972500,rtk_fixed,58.073509100,56.349088900,100.587,17.488,3.929,0.034
893.972500,rtk_fixed,58.073666500,56.349150200,100.544,17.487,3.467,0.022
894.972500,rtk_fixed,58.073823200,56.349203400,100.474,17.432,3.020,0.074
895.972520,rtk_fixed,58.073978700,56.349250700,100.388,17.278,2.702,0.134
896.972520,rtk_fixed,58.074133000,56.349293800,100.253,17.152,2.475,0.103
897.972540,rtk_fixed,58.074286100,56.349335600,100.146,16.974,2.469,0.121
898.972540,rtk_fixed,58.074437800,56.349374500,100.054,16.852,2.217,0.069
899.972540,rtk_fixed,58.074588000,56.349409900,100.028,16.673,2.071,0.049
900.972560,rtk_fixed,58.074736500,56.349444000,99.971,16.502,1.980,0.058
901.972560,rtk_fixed,58.074883700,56.349475000,99.892,16.342,1.826,0.039
902.972560,rtk_fixed,58.075030900,56.349507400,99.826,16.405,1.953,0.087
903.972580,rtk_fixed,58.075179000,56.349539300,99.772,16.527,1.872,0.009
904.972580,rtk_fixed,58.075327700,56.349571300,99.790,16.549,1.894,-0.020
905.972580,rtk_fixed,58.075475400,56.349601100,99.848,16.380,1.710,-0.117
906.972600,rtk_fixed,58.075621100,56.349628300,100.010,16.143,1.540,-0.169
907.972600,rtk_fixed,58.075764600,56.349653800,100.150,15.917,1.460,-0.144
908.972600,rtk_fixed,58.075906900,56.349673200,100.148,15.834,0.977,-0.036
909.972620,rtk_fixed,58.076049500,56.349686100,100.100,15.780,0.712,-0.071
910.972620,rtk_fixed,58.076192800,56.349695500,99.884,15.992,0.446,0.131
911.972640,rtk_float,58.076336900,56.349699800,99.857,16.040,0.265,0.225
912.972640,rtk_float,58.076481700,56.349701200,99.798,16.047,0.097,0.172
913.972640,rtk_float,58.076626800,56.349702000,99.638,16.141,0.028,0.008
914.972660,rtk_fixed,58.076773100,56.349702700,99.357,16.254,0.086,0.029
915.972660,rtk_fixed,58.076920400,56.349702200,99.199,16.422,-0.038,0.186
916.972660,rtk_fixed,58.077068500,56.349702000,99.062,16.493,0.014,0.182
917.972680,rtk_fixed,58.077217500,56.349702100,98.809,16.516,0.110,0.152
918.972680,rtk_fixed,58.077366900,56.349699100,98.668,16.542,-0.286,0.316
919.972680,rtk_fixed,58.077517200,56.349696400,98.460,16.667,0.017,0.164
920.972700,rtk_fixed,58.077667700,56.349695200,98.284,16.802,-0.039,0.159
921.972700,rtk_fixed,58.077818200,56.349693100,98.346,16.750,-0.037,0.104
922.972700,rtk_fixed,58.077968600,56.349692700,98.394,16.741,-0.042,-0.099
923.972720,rtk_fixed,58.078118100,56.349696100,98.391,16.635,0.440,0.008
924.972720,rtk_fixed,58.078267000,56.349705400,98.387,16.553,0.678,-0.006
925.972740,rtk_fixed,58.078415700,56.349720200,98.366,16.626,1.032,0.055
926.972740,rtk_fixed,58.078565200,56.349737500,98.369,16.694,1.022,0.011
927.972740,rtk_fixed,58.078716100,56.349755500,98.391,16.837,1.058,0.026
928.972760,rtk_fixed,58.078867500,56.349778300,98.384,16.888,1.427,0.004
929.972760,rtk_fixed,58.079019400,56.349804600,98.400,16.917,1.618,0.047
930.972760,rtk_fixed,58.079171400,56.349834100,98.441,16.929,1.971,-0.008
931.972780,rtk_fixed,58.079323200,56.349874700,98.325,16.865,2.465,-0.023
932.972780,rtk_fixed,58.079475300,56.349919600,98.228,16.879,2.735,0.027
933.972780,rtk_fixed,58.079627300,56.349967200,98.183,16.952,2.848,0.095
934.972800,rtk_fixed,58.079779300,56.350017300,98.110,16.948,2.998,0.066
935.972800,rtk_fixed,58.079931200,56.350068700,98.055,16.893,3.089,0.028
936.972820,rtk_fixed,58.080082900,56.350121200,98.038,16.875,3.112,0.047
937.972820,rtk_fixed,58.080234200,56.350174600,98.073,16.840,3.177,-0.033
938.972820,rtk_fixed,58.080385600,56.350228300,98.162,16.923,3.237,-0.006
939.972840,rtk_fixed,58.080538500,56.350282700,98.289,17.157,3.276,-0.062
940.972840,rtk_fixed,58.080693800,56.350338100,98.351,17.361,3.265,-0.136
941.972840,rtk_fixed,58.080851100,56.350392500,98.476,17.600,3.273,-0.071
942.972860,rtk_fixed,58.081011000,56.350447300,98.513,17.877,3.227,-0.057
943.972860,rtk_fixed,58.081172500,56.350503200,98.580,17.984,3.363,0.025
944.972860,rtk_fixed,58.081334700,56.350563000,98.485,18.060,3.535,-0.001
945.972880,rtk_fixed,58.081497300,56.350624200,98.379,18.146,3.635,0.149
946.972880,rtk_fixed,58.081661000,56.350686800,98.263,18.219,3.726,0.086
947.972880,rtk_fixed,58.081824900,56.350750100,98.192,18.271,3.751,0.070
948.972900,rtk_fixed,58.081988700,56.350815100,98.113,18.204,3.884,0.085
949.972900,rtk_fixed,58.082152300,56.350881800,98.040,18.187,3.914,0.120
950.972920,rtk_fixed,58.082315800,56.350949000,97.967,18.174,3.896,0.047
951.972920,rtk_fixed,58.082479500,56.351017100,97.885,18.298,4.160,0.071
952.972920,rtk_fixed,58.082642800,56.351084200,97.861,18.156,3.902,0.052
953.972940,rtk_fixed,58.082805100,56.351149100,97.790,18.049,3.758,0.051
954.972940,rtk_fixed,58.082966200,56.351211300,97.752,17.890,3.652,0.127
955.972940,rtk_fixed,58.083125900,56.351272900,97.743,17.740,3.628,-0.033
956.972960,rtk_fixed,58.083284000,56.351335500,97.725,17.568,3.715,0.029
957.972960,rtk_fixed,58.083440300,56.351399000,97.696,17.376,3.734,-0.025
958.972960,rtk_fixed,58.083594600,56.351461400,97.744,17.122,3.664,-0.034
959.972980,rtk_fixed,58.083746800,56.351521500,97.818,16.902,3.502,-0.061
960.972980,rtk_fixed,58.083897000,56.351580000,97.929,16.606,3.479,-0.074
961.972980,rtk_fixed,58.084044000,56.351638800,98.059,16.246,3.491,-0.132
962.973000,rtk_fixed,58.084186900,56.351696500,98.181,15.834,3.377,-0.199
963.973000,rtk_fixed,58.084326100,56.351751200,98.363,15.359,3.178,-0.159
964.973020,rtk_fixed,58.084461900,56.351803700,98.497,15.078,3.033,-0.175
965.973020,rtk_fixed,58.084596200,56.351853600,98.692,14.885,2.915,-0.219
966.973020,rtk_fixed,58.084726800,56.351903900,98.976,14.361,3.028,-0.275
967.973040,rtk_fixed,58.084851400,56.351958300,99.229,13.729,3.288,-0.257
968.973040,rtk_fixed,58.084973200,56.352009400,99.404,13.564,2.845,-0.080
969.973040,rtk_fixed,58.085096000,56.352056200,99.359,13.703,2.797,-0.156
970.973060,rtk_fixed,58.085221600,56.352104500,99.385,14.093,2.902,0.035
971.973060,rtk_fixed,58.085349800,56.352154800,99.454,14.285,2.957,-0.053
972.973060,rtk_fixed,58.085476000,56.352202500,99.482,13.940,2.743,-0.104
973.973080,rtk_fixed,58.085599800,56.352249900,99.578,13.736,2.843,-0.048
974.973080,rtk_fixed,58.085722500,56.352300900,99.674,13.676,2.922,-0.329
975.973100,rtk_fixed,58.085841900,56.352354000,99.748,13.142,3.156,-0.094
976.973100,rtk_fixed,58.085954100,56.352405600,99.838,12.125,3.022,-0.029
977.973100,rtk_fixed,58.086055800,56.352453900,99.933,11.072,2.820,-0.060
978.973120,rtk_fixed,58.086149900,56.352499700,99.989,10.319,2.657,-0.089
979.973120,rtk_fixed,58.086239100,56.352548600,99.980,9.773,2.969,-0.004
980.973120,rtk_fixed,58.086318800,56.352599500,99.893,8.476,2.979,0.103
981.973140,rtk_fixed,58.086389200,56.352649000,99.801,7.663,2.928,0.121
982.973140,rtk_fixed,58.086455500,56.352699200,99.670,7.221,2.945,0.113
983.973140,rtk_fixed,58.086515100,56.352745400,99.586,6.371,2.514,0.078
984.973160,rtk_fixed,58.086568400,56.352777400,99.547,5.843,1.670,0.051
985.973160,rtk_fixed,58.086618500,56.352797600,99.506,5.404,0.986,-0.004
986.973160,rtk_fixed,58.086660600,56.352805900,99.455,4.278,0.273,0.044
987.973180,rtk_fixed,58.086692300,56.352805400,99.331,3.357,-0.144,0.154
988.973180,rtk_fixed,58.086721900,56.352798500,99.175,3.307,-0.467,0.157
989.973200,rtk_fixed,58.086751400,56.352784700,99.211,3.263,-0.919,0.059
990.973200,rtk_fixed,58.086781500,56.352764300,99.111,3.304,-1.331,0.106
991.973200,rtk_fixed,58.086807500,56.352741600,99.066,2.536,-1.339,0.077
992.973220,rtk_fixed,58.086825000,56.352722600,99.031,1.815,-1.032,0.066
993.973220,rtk_fixed,58.086840800,56.352701700,98.933,1.679,-1.371,0.132
994.973220,rtk_fixed,58.086856900,56.352678300,98.821,1.786,-1.481,0.082
995.973240,rtk_fixed,58.086873500,56.352649000,98.830,1.897,-1.854,-0.002
996.973240,rtk_fixed,58.086891100,56.352618700,98.701,1.995,-1.843,0.124
997.973240,rtk_fixed,58.086910300,56.352587100,98.655,2.111,-1.869,0.104
998.973260,rtk_fixed,58.086930000,56.352557200,98.594,2.258,-1.797,-0.022
999.973260,rtk_fixed,58.086950900,56.352526500,98.572,2.246,-1.886,0.021
1000.973260,rtk_fixed,58.086971800,56.352499600,98.568,2.441,-1.395,0.015
