time,lat,lon,alt,VN,VE,VD,roll,pitch,heading
430.869995,55.056045418466056,38.18614300366808,734.400930446152,-12.64343990328,64.5658036359875,0.5440877857495252,-0.207489224732931,4.65486031167555,111.855692166491
430.88999600000005,55.05604312043468,38.18616338700896,734.411986928786,-12.6526389125497,64.5496436449959,0.5528241316994809,-0.220859135767757,4.62983457411822,111.850520516092
430.91,55.05604082217439,38.18618376583287,734.423366218484,-12.6480182977176,64.5384751463596,0.5689644849041997,-0.208573075293787,4.62479803441925,111.844833085848
430.929675,55.056038534465074,38.18620403881545,734.435145734332,-12.6605838955384,64.5308592444066,0.5889757923966954,-0.185886776656362,4.6236692670871,111.829329265667
430.950642,55.05603611891815,38.18622542894167,734.447945014052,-12.6608982225385,64.5272430297183,0.6399639860035222,-0.258932819239898,4.64117027078674,111.82503424407
430.969996,55.056033924644325,38.186244845653874,734.459635271741,-12.6738346769822,64.5197122287662,0.5845128844498504,-0.267867245969247,4.61685277404448,111.81028939173
430.989996,55.05603161809093,38.18626524156311,734.471721711124,-12.6821662148049,64.5135568625848,0.6043219691491686,-0.2767369677439,4.60515536528394,111.803266249012
431.00999600000006,55.05602930847681,38.18628564982909,734.483347722741,-12.6723423919087,64.5004331800967,0.5813005808477101,-0.251410188195354,4.5957291358753,111.799095883276
431.030007,55.05602699933284,38.18630603967963,734.494249767687,-12.6835741659088,64.5030285460701,0.5451022473039302,-0.234033126193891,4.60720014683289,111.784183837743
431.049996,55.05602469496185,38.18632637830872,734.504468798447,-12.6765988667422,64.5023982056738,0.510951537995652,-0.26927098043798,4.6268894765061,111.780122430949
431.069995,55.05602239076177,38.18634671437819,734.514272196345,-12.6845911464642,64.5049606735628,0.4901698949026922,-0.269420165157855,4.61139368657516,111.768021378271
431.089995,55.0560200845568,38.18636707515415,734.523915932998,-12.6892798983006,64.4963295206405,0.4821868326473577,-0.25400586413577,4.60228834443253,111.759983728526
431.109996,55.05601777971174,38.18638743902542,734.53363334931,-12.6842645865703,64.4932320189541,0.4858708156007196,-0.232414796383516,4.60074795943021,111.755515315134
431.13001,55.05601547131452,38.186407856727385,734.543678961558,-12.6844605751222,64.4922793399098,0.5022806124031831,-0.17901523431117,4.62234742457046,111.74223221049
431.149996,55.05601317975034,38.18642814559509,734.554021351065,-12.6840522219825,64.4944104308242,0.5171194753472719,-0.189164466452354,4.63582103504562,111.735330747426
431.169996,55.05601087994748,38.18644851938764,734.564723781041,-12.682162038218,64.4981497930577,0.5351214988024822,-0.192528713539242,4.62931568429162,111.723588247081
431.189996,55.05600858247134,38.18646887631557,734.575688188519,-12.6934618481489,64.4916192269824,0.5482203739006763,-0.183694797192741,4.60818774326089,111.715290728717
431.209634,55.05600632167906,38.18648890384474,734.586694467363,-12.6913244434684,64.4856373089073,0.5503139421989545,-0.172391847248327,4.61841250128781,111.710897617701
431.230674,55.05600386706055,38.186510634996985,734.598831486225,-12.6924904404574,64.4830261855653,0.60685094309747,-0.0871839632095041,4.64137198494558,111.697163167297
431.249995,55.05600168474005,38.18652994207309,734.609740181179,-12.6924345597473,64.479834645197,0.5454347476984367,-0.100882005473577,4.66563906382895,111.690279639198
431.2699960000001,55.05599937631069,38.18655035300791,734.621355433793,-12.6976723643187,64.4808134505574,0.5807626307046121,-0.0982346749307132,4.66615002337174,111.680678435799
431.289995,55.05599707557024,38.18657068577049,734.632965391291,-12.7085243778303,64.4739398637438,0.5804978748983558,-0.0998822381982356,4.64949278227565,111.67161594276
431.309994,55.0559947713277,38.18659104122872,734.64458122587,-12.7134279223126,64.4612373252979,0.5807917289473608,-0.0562705223267861,4.65201988207032,111.668483288247
431.330009,55.05599245827887,38.18661146838284,734.656184844907,-12.717896218823,64.4525017108531,0.5801809518516166,0.0023306042954705,4.6789906748491,111.656732053057
431.349996,55.05599015856654,38.18663177679316,734.667628595868,-12.7239161695089,64.4347739295608,0.5721875480503513,0.0051035895352424,4.70053119940749,111.651740210262
431.369996,55.05598785378163,38.18665213593357,734.678972496964,-12.7402457981361,64.4294088500859,0.5671950547991855,0.0258691905229052,4.70106273418054,111.645776966572
431.38999400000006,55.05598555076633,38.18667249232,734.690150409532,-12.7538298102535,64.4103852228176,0.558895628398659,0.0154477044434341,4.67412713300136,111.637132493404
431.409996,55.05598324749192,38.18669287085875,734.701139801308,-12.7737474346617,64.3895516662782,0.5494695888046408,0.0560985966920534,4.69351199689159,111.633872743099
431.430008,55.0559809448119,38.186713269941535,734.711914307955,-12.7823517489452,64.3735675316054,0.5387253323476671,0.153940403109659,4.70147753394171,111.6268817985
431.449995,55.05597865512323,38.18673357340919,734.722511453972,-12.7936240266681,64.3550912418035,0.529857300847425,0.15553361218906,4.72707111633411,111.620383942084
431.470037,55.05597635086557,38.186754011895765,734.733226426814,-12.806493890512,64.3469362779839,0.5357486421019075,0.169740854549677,4.75321183568423,111.615342965727
431.489653,55.05597409769683,38.18677398947229,734.74391550404,-12.8266322234566,64.328198834414,0.5344538613030636,0.17990494555481,4.72326645571941,111.607288140017
431.510639,55.05597166060292,38.1867955739768,734.755896809122,-12.8504082470255,64.3001605125782,0.5990652540958763,0.174122214401238,4.72726513330628,111.605003473171
431.530007,55.05596946015748,38.18681502960562,734.767227919554,-12.8557582894819,64.2787031579894,0.5665555216012308,0.261732753603971,4.74378096115163,111.599593291504
431.549996,55.05596715957551,38.18683534220048,734.779501865859,-12.8748950418927,64.2638067075072,0.6136973152479186,0.258815010089098,4.77306625255596,111.593157710677
431.569995,55.055964850946125,38.1868557118989,734.792022787322,-12.8794323966812,64.2550453010867,0.6260460731539297,0.332579747222796,4.78420932128316,111.591721825174
431.589995,55.05596254384545,38.18687606965115,734.804500807698,-12.8976647852587,64.2423710912572,0.6239010187982785,0.322072613576056,4.77180629490977,111.584014796275
431.609995,55.05596023862751,38.18689642782429,734.816695380208,-12.9195984753892,64.2208485016595,0.6097286254998835,0.287606314073303,4.76047418483909,111.583903236757
431.630007,55.05595793182426,38.186916831251466,734.828411789656,-12.9216154414116,64.1995056562037,0.5858204724006555,0.363318140552508,4.75767524782315,111.583065236875
431.649996,55.05595563769654,38.18693715238116,734.839668972423,-12.9357780866114,64.1798168769154,0.5628591383526782,0.376248785303803,4.77879870325236,111.578332875129
431.669994,55.05595334052757,38.18695751941275,734.850822925514,-12.9481076771354,64.1778146519439,0.5576976545455636,0.397698142332028,4.80182877763333,111.580204050287
431.69,55.0559510385123,38.186977937345,734.862163520796,-12.9588311435534,64.1697619111993,0.5670297641017896,0.402513074507157,4.78026864310796,111.576011613468
431.709996,55.05594874797882,38.18699825025848,734.873889629539,-12.9762339504522,64.1523741554703,0.5863054371502585,0.38654082955732,4.76564618592737,111.576857639564
431.73000800000005,55.05594644271951,38.187018680105375,734.886388039403,-12.9733611750449,64.1408338622123,0.6249204931975783,0.447775667304389,4.76182347776869,111.57954188321
431.74999800000006,55.05594414498365,38.18703902676733,734.899466680289,-12.9830722733021,64.1341324728889,0.6539320443039287,0.463655890748446,4.77568651270514,111.575275526729
431.769999,55.05594184718099,38.18705935931763,734.912890789178,-12.983323971387,64.1386858693078,0.6712054444506066,0.438791300342568,4.8048888220155,111.580033729802
431.789634,55.05593958212607,38.18707938949266,734.92619198248,-12.9871096205857,64.1428976479732,0.6650596650956686,0.455246211334902,4.7957401743974,111.576301300684
